date,ticker,signal_return,rec_holding_days,buy,significance
2019-08-23,VAR,31.20000000,72,true,86.79040000
2019-08-23,AQST,-50.13000000,62,false,87.48120000
2019-08-23,NEE,9.13000000,89,true,82.71250000
2019-08-23,AGM,-0.35000000,6,false,75.05080000
2019-08-23,ZIXI,-4.73000000,29,true,85.50460000
2019-08-23,PFSW,0.93000000,5,false,88.98590000
2019-08-23,DPZ,0.68000000,1,true,85.07550000
2019-08-23,PPG,9.10000000,21,true,83.46670000
2019-08-23,MVIS,6.66000000,5,false,78.83570000
2019-08-23,OKE,12.25000000,89,true,89.85750000
2019-08-23,DQ,-7.54000000,75,true,90.04610000
2019-08-23,ABT,1.45000000,1,true,70.10370000
2019-08-23,IMGN,0.00000000,1,true,74.45560000
2019-08-23,PTCT,1.24000000,13,false,86.66670000
2019-08-23,OZK,17.68000000,61,true,73.90730000
2019-08-23,PETQ,-17.27000000,89,true,84.37040000
2019-08-23,YELP,3.65000000,39,true,79.83370000
2019-08-23,EW,8.80000000,77,true,88.53700000
2019-08-23,CYRX,-24.81000000,89,true,90.21950000
2019-08-23,AMTX,-51.90000000,35,false,72.33340000
2019-08-23,CHRA,34.43000000,31,false,81.67810000
2019-08-23,STC,18.74000000,52,true,80.82540000
2019-08-23,LQDT,1.39000000,2,true,76.28960000
2019-08-26,LABS,-8.42000000,40,true,82.98510000
2019-08-26,GHG,6.37000000,16,true,100.00000000
2019-08-26,IONS,-2.16000000,1,true,78.85810000
2019-08-26,GPMT,1.78000000,67,false,71.54520000
2019-08-26,PTE,25.85000000,32,false,75.29430000
2019-08-26,UIHC,-2.29000000,51,false,83.95510000
2019-08-26,ROK,19.16000000,41,true,71.80220000
2019-08-26,BBD.B,-7.78000000,5,false,73.65330000
2019-08-26,IONS,-8.12000000,83,true,73.14810000
2019-08-26,PRTK,-16.88000000,84,false,73.90250000
2019-08-26,FSZ,-0.91000000,1,true,73.69980000
2019-08-26,GDEN,-2.27000000,10,false,88.65000000
2019-08-26,RYAM,40.88000000,47,true,77.81620000
2019-08-26,PANW,13.55000000,88,true,72.54070000
2019-08-26,AOT,18.46000000,56,false,87.63090000
2019-08-26,FRTA,-20.68000000,23,false,90.25080000
2019-08-26,ENIA,20.78000000,68,true,78.18540000
2019-08-26,HEROMOTOCO,-2.13000000,35,false,78.45690000
2019-08-26,HSC,34.09000000,88,true,77.60030000
2019-08-26,HCCI,27.42000000,88,true,80.92200000
2019-08-26,ORGO,-37.74000000,15,false,90.75530000
2019-08-26,MTOR,39.47000000,87,true,84.07540000
2019-08-26,TEO,-7.87000000,1,true,71.47110000
2019-08-26,JBT,14.50000000,80,true,72.50830000
2019-08-26,GWPH,1.56000000,1,false,72.27630000
2019-08-26,A053580,2.44000000,3,true,85.59140000
2019-08-26,AY,-0.75000000,51,true,71.72900000
2019-08-26,TVTY,7.19000000,22,false,97.15910000
2019-08-26,GLOP,9.71000000,41,true,89.56450000
2019-08-26,CONE,0.04000000,49,true,89.53170000
2019-08-26,UNIT,3.88000000,35,false,87.28350000
2019-08-26,PWR,29.27000000,53,true,70.51720000
2019-08-26,AMRN,4.21000000,1,false,78.57760000
2019-08-26,DCI,7.18000000,30,true,74.75060000
2019-08-26,AFMD,0.74000000,2,true,82.34150000
2019-08-27,CRS,10.39000000,42,true,75.49740000
2019-08-27,CSBR,-3.57000000,3,true,73.94580000
2019-08-27,ENVA,1.91000000,87,true,86.35900000
2019-08-27,WTRH,80.80000000,89,false,95.15830000
2019-08-27,SND,0.44000000,1,true,71.21210000
2019-08-27,GLOB,1.43000000,2,true,71.75160000
2019-08-27,PNR,7.63000000,20,true,81.54940000
2019-08-27,ANF,2.72000000,1,true,77.63900000
2019-08-27,CATY,11.06000000,20,true,76.39140000
2019-08-27,MYGN,23.64000000,17,true,88.98450000
2019-08-27,GGB,6.45000000,2,true,72.33350000
2019-08-27,ENV,27.40000000,86,true,89.26380000
2019-08-27,ANTM,-5.47000000,32,true,76.42280000
2019-08-27,INDB,12.95000000,9,true,76.75060000
2019-08-27,XLY,18.29000000,45,false,86.86370000
2019-08-27,FISV,-3.58000000,24,true,81.99220000
2019-08-27,MTB,4.09000000,25,true,76.67310000
2019-08-27,THC,92.50000000,81,true,75.13850000
2019-08-27,SPLK,4.05000000,20,true,97.15520000
2019-08-27,LXRX,151.16000000,33,true,77.21090000
2019-08-27,EXTN,32.07000000,74,false,90.50260000
2019-08-27,COOP,21.76000000,16,true,74.07310000
2019-08-27,KRA,-2.92000000,88,true,73.84810000
2019-08-27,EXTN,-7.76000000,3,false,82.76920000
2019-08-27,RUTH,3.86000000,1,true,73.63480000
2019-08-27,FRC,5.26000000,30,true,88.52330000
2019-08-27,UNP,14.36000000,77,true,86.91900000
2019-08-27,GGB,44.44000000,68,true,82.98510000
2019-08-27,EXTR,0.00000000,4,true,89.48520000
2019-08-27,TCS,-18.00000000,57,true,70.48510000
2019-08-27,STL,13.36000000,89,true,72.00670000
2019-08-27,JBLU,-1.15000000,27,true,74.45170000
2019-08-27,WNEB,3.14000000,4,true,74.54050000
2019-08-27,RDUS,-8.87000000,2,false,70.98130000
2019-08-27,NGD,3.23000000,4,false,80.91460000
2019-08-27,KRMD,-6.33000000,4,false,82.27200000
2019-08-27,SANM,13.34000000,41,true,89.85530000
2019-08-27,ALLO,-4.29000000,3,false,76.91660000
2019-08-27,HCCI,6.19000000,41,true,85.90910000
2019-08-27,CECE,13.88000000,89,true,71.56350000
2019-08-27,EHTH,-14.87000000,53,true,100.00000000
2019-08-27,ASUR,35.47000000,65,true,76.21320000
2019-08-27,EQ,8.01000000,52,false,93.15940000
2019-08-27,SKYW,19.00000000,89,true,89.13990000
2019-08-27,FLL,-1.56000000,7,true,86.36190000
2019-08-27,FLL,-1.56000000,7,true,95.27780000
2019-08-27,ONCS,1.96000000,2,false,70.72030000
2019-08-27,TMST,-3.89000000,1,false,74.08220000
2019-08-28,KRYS,-10.58000000,7,true,73.52920000
2019-08-28,RFP,0.23000000,2,true,71.18910000
2019-08-28,WEF,-5.93000000,18,false,85.95740000
2019-08-28,LCI,-12.10000000,82,false,84.73020000
2019-08-28,FRO,37.06000000,78,true,78.93180000
2019-08-28,RLGY,-7.50000000,25,false,87.36000000
2019-08-28,PAHC,-2.76000000,1,true,78.41370000
2019-08-28,PLZ.UN,11.27000000,55,true,76.73250000
2019-08-28,TRIL,-34.39000000,16,false,81.39130000
2019-08-28,VIOT,2.78000000,66,true,78.67410000
2019-08-28,SITE,-2.49000000,2,false,72.30100000
2019-08-28,BWA,13.86000000,18,true,91.16000000
2019-08-28,CHKP,10.91000000,63,true,88.29940000
2019-08-28,ZIXI,5.67000000,7,true,71.06720000
2019-08-28,FTNT,38.45000000,82,true,87.39770000
2019-08-29,CTC.A,6.86000000,26,true,80.73050000
2019-08-29,CCK,0.63000000,1,false,79.19300000
2019-08-29,SPNE,-2.69000000,4,true,80.50690000
2019-08-29,TRHC,0.56000000,3,true,90.53890000
2019-08-29,JACK,-1.03000000,3,false,72.74420000
2019-08-29,SSTK,5.44000000,2,false,75.28110000
2019-08-29,PMT,1.65000000,22,true,80.34540000
2019-08-29,MDB,-14.74000000,85,true,77.47630000
2019-08-29,ABG,-20.55000000,63,false,77.29440000
2019-08-29,POU,27.59000000,87,true,82.00250000
2019-08-29,CHS,1.27000000,1,false,74.30700000
2019-08-29,NGM,1.55000000,1,true,73.66610000
2019-08-29,CENX,4.54000000,2,false,86.32890000
2019-08-29,IBN,8.56000000,21,true,88.32520000
2019-08-29,OLLI,12.03000000,9,true,87.32440000
2019-08-29,GVA,1.33000000,51,false,79.93280000
2019-08-29,SY,0.09000000,2,true,74.63110000
2019-08-29,ASX,-2.50000000,7,false,80.06220000
2019-08-29,AXLA,36.03000000,89,false,93.54760000
2019-08-30,SES,-15.08000000,74,true,70.32190000
2019-08-30,SBOW,14.40000000,25,true,71.47540000
2019-08-30,FLGT,2.45000000,5,true,71.45970000
2019-08-30,FLR,-20.03000000,7,false,74.39050000
2019-08-30,WORK,28.98000000,48,false,86.38020000
2019-08-30,ACIU,8.05000000,18,false,88.88670000
2019-08-30,HLX,32.18000000,87,true,73.20210000
2019-08-30,CSLT,-12.06000000,37,false,76.67970000
2019-08-30,NTNX,-21.81000000,42,false,83.88620000
2019-08-30,BPMC,-5.05000000,71,true,74.24410000
2019-08-30,H,-0.93000000,1,false,83.23550000
2019-08-30,IRTC,-5.12000000,33,true,76.92530000
2019-08-30,ETSY,3.96000000,8,true,82.98510000
2019-08-30,RHP,0.60000000,1,false,71.80890000
2019-08-30,VAR,33.92000000,72,true,87.21990000
2019-08-30,SYRS,36.92000000,82,false,91.93770000
2019-08-30,MTZ,-1.80000000,7,false,78.22540000
2019-08-30,VALP.Q,16.95000000,31,true,92.05230000
2019-08-30,SHO,2.82000000,33,true,78.66260000
2019-08-30,WK,-13.68000000,71,true,76.77210000
2019-08-30,AMRC,33.54000000,89,true,87.61030000
2019-08-30,CRDF,32.09000000,78,false,85.78250000
2019-08-30,NBR,-4.76000000,22,true,82.98510000
2019-08-30,PLNT,-11.10000000,11,true,76.01920000
2019-08-30,UAL,0.64000000,25,true,74.39330000
2019-08-30,TCON,42.18000000,29,false,82.98510000
2019-09-02,SM1,-0.12000000,47,true,93.49060000
2019-09-03,PGTI,-1.59000000,3,false,82.66370000
2019-09-03,AFN,3.68000000,70,true,79.01180000
2019-09-03,ENIA,28.06000000,68,true,79.70090000
2019-09-03,KSS,4.39000000,2,true,70.97490000
2019-09-03,BSMX,6.18000000,58,true,79.91230000
2019-09-03,IO,28.11000000,44,true,92.73550000
2019-09-03,PANW,14.00000000,64,true,82.35740000
2019-09-03,BYD,28.46000000,54,true,71.31880000
2019-09-03,NGD,0.00000000,8,false,100.00000000
2019-09-03,PB,8.68000000,42,true,70.26770000
2019-09-03,JMIA,-9.95000000,3,false,90.95540000
2019-09-03,ZIOP,-4.85000000,12,true,77.21090000
2019-09-03,WDAY,-5.01000000,67,true,89.58040000
2019-09-03,STAA,36.16000000,71,true,86.01550000
2019-09-03,WAB,23.04000000,59,true,77.28550000
2019-09-03,FTV,12.98000000,89,true,84.66870000
2019-09-03,JAZZ,-0.26000000,1,true,73.19560000
2019-09-03,WVE,-19.58000000,11,false,75.05990000
2019-09-03,TRVI,33.81000000,43,false,96.91860000
2019-09-03,NIO,14.62000000,68,false,91.00800000
2019-09-03,EHTH,2.12000000,53,true,88.98990000
2019-09-03,KMT,31.83000000,75,true,74.56110000
2019-09-03,CECE,10.26000000,6,true,75.31080000
2019-09-03,ALRM,-10.65000000,55,true,83.07110000
2019-09-03,FLGT,17.88000000,75,true,99.68400000
2019-09-03,ARDX,-3.44000000,4,true,72.57420000
2019-09-03,DCI,10.03000000,29,true,74.95250000
2019-09-03,ENVA,-0.69000000,87,true,85.59700000
2019-09-03,EBS,-2.93000000,15,false,82.64700000
2019-09-03,HRI,5.75000000,24,true,89.31480000
2019-09-03,MDLA,23.22000000,7,false,80.75530000
2019-09-03,DCI,9.00000000,27,true,70.22760000
2019-09-03,X,-24.53000000,44,false,76.29880000
2019-09-03,FBNC,18.47000000,75,true,74.35330000
2019-09-03,TZOO,-4.59000000,89,true,82.51080000
2019-09-03,GLOB,3.67000000,2,true,80.50810000
2019-09-03,PWR,28.98000000,53,true,72.88450000
2019-09-03,BCRX,-2.87000000,17,false,93.33330000
2019-09-03,VNTR,65.58000000,70,true,77.95760000
2019-09-03,UIHC,-6.65000000,48,false,81.58960000
2019-09-03,KDP,7.41000000,75,true,84.60890000
2019-09-03,GEI,16.15000000,89,true,76.21320000
2019-09-03,ISRG,0.56000000,4,true,73.08280000
2019-09-03,AVID,2.64000000,1,true,77.20420000
2019-09-03,OGI,-47.21000000,85,true,82.63350000
2019-09-03,ALTR,-9.64000000,55,true,76.93460000
2019-09-03,FM,35.01000000,14,true,77.68410000
2019-09-03,SBGI,-8.81000000,25,true,85.47810000
2019-09-03,DTIL,-2.47000000,2,false,74.29550000
2019-09-03,HCA,23.60000000,80,true,74.06180000
2019-09-03,ENV,28.40000000,86,true,89.19490000
2019-09-03,SINA,-1.71000000,14,false,85.33230000
2019-09-03,PETQ,-16.30000000,89,true,77.92270000
2019-09-03,ETSY,-11.93000000,83,true,93.23260000
2019-09-03,BCML,3.90000000,74,true,78.97120000
2019-09-03,AMCX,12.22000000,6,true,70.68230000
2019-09-03,RIGL,-6.75000000,1,false,74.79220000
2019-09-03,CATM,43.47000000,71,true,76.52960000
2019-09-03,BBY,11.56000000,33,true,71.97580000
2019-09-03,NSC,12.33000000,76,true,87.42690000
2019-09-03,AES,15.25000000,46,true,80.02480000
2019-09-03,AMBA,-2.95000000,73,true,96.06210000
2019-09-03,KRA,12.77000000,2,true,70.97640000
2019-09-03,RGLS,11.76000000,2,false,82.98510000
2019-09-03,FRPT,24.19000000,87,true,88.67980000
2019-09-03,SBGI,5.17000000,6,true,77.17990000
2019-09-03,AVID,-8.76000000,36,true,72.68410000
2019-09-03,NGHC,-6.03000000,37,true,70.81300000
2019-09-03,TPIC,3.73000000,61,true,80.04230000
2019-09-03,CRMT,25.80000000,78,true,80.86570000
2019-09-04,SURF,4.17000000,58,false,92.86930000
2019-09-04,TAST,-1.33000000,55,false,77.52100000
2019-09-04,CATM,8.41000000,7,true,77.88510000
2019-09-04,ATNX,-2.20000000,7,true,71.47540000
2019-09-04,THC,83.68000000,81,true,77.61490000
2019-09-04,WB,4.64000000,69,false,74.26970000
2019-09-04,DRIO,-3.40000000,88,false,84.35230000
2019-09-04,MDB,-11.45000000,85,true,74.44260000
2019-09-04,VRA,29.85000000,40,true,82.31040000
2019-09-04,POU,23.98000000,87,true,83.58750000
2019-09-04,CCK,0.91000000,1,false,79.56480000
2019-09-04,TRIL,-8.99000000,16,false,73.98850000
2019-09-04,JACK,12.24000000,72,false,79.55550000
2019-09-04,CX,-1.33000000,84,false,87.51950000
2019-09-04,WIFI,-4.06000000,1,false,71.71110000
2019-09-04,IDN,56.49000000,86,true,73.08590000
2019-09-04,MYRG,2.84000000,1,true,72.05780000
2019-09-04,SYNA,-2.08000000,1,false,71.74220000
2019-09-04,WING,15.71000000,67,false,70.59460000
2019-09-04,ZYME,4.28000000,28,true,81.35730000
2019-09-04,BNED,10.54000000,9,false,93.87760000
2019-09-04,HEROMOTOCO,4.97000000,75,false,85.68000000
2019-09-04,LCI,-11.78000000,3,false,75.23610000
2019-09-04,CLX,8.03000000,23,false,74.14340000
2019-09-04,TSE,3.54000000,88,false,71.86090000
2019-09-04,CACC,-0.52000000,40,true,90.04270000
2019-09-04,QGEN,20.09000000,75,true,70.12000000
2019-09-04,CHCO,2.58000000,3,true,71.28550000
2019-09-04,PLAN,1.44000000,58,true,86.03420000
2019-09-04,PVG,15.65000000,9,false,76.62220000
2019-09-04,EXFO,31.99000000,81,true,82.19570000
2019-09-04,REG,-0.66000000,2,false,75.74980000
2019-09-04,SE,18.30000000,59,true,77.63220000
2019-09-05,BYSI,5.34000000,25,false,79.77890000
2019-09-05,AXLA,50.87000000,73,false,93.89920000
2019-09-05,AMGN,5.69000000,4,false,75.88940000
2019-09-05,VNRX,28.42000000,87,true,82.35940000
2019-09-05,UNIT,-0.93000000,38,false,91.58160000
2019-09-05,ADPT,36.44000000,48,false,89.25000000
2019-09-05,FLOW,-10.56000000,11,false,71.94120000
2019-09-05,OPCH,-6.57000000,16,true,73.02740000
2019-09-05,PLZ.UN,12.53000000,55,true,77.26630000
2019-09-05,CVS,-14.90000000,88,false,80.15120000
2019-09-05,COHU,-9.31000000,9,false,76.44740000
2019-09-05,APPF,4.70000000,3,false,79.44420000
2019-09-05,VEON,-2.40000000,46,true,83.70200000
2019-09-05,GME,-20.33000000,3,false,77.30670000
2019-09-05,ACST,14.22000000,83,true,79.57710000
2019-09-05,CE,-2.79000000,2,false,70.11350000
2019-09-05,SSTK,-0.79000000,2,false,77.29400000
2019-09-05,BNAU,2.70000000,5,false,77.21090000
2019-09-05,FCR.UN,-1.57000000,34,true,74.12880000
2019-09-05,HCAT,22.58000000,28,false,71.47540000
2019-09-05,SNDR,1.88000000,1,false,79.36920000
2019-09-05,TEN,-18.51000000,16,false,71.47540000
2019-09-05,KSU,-1.49000000,2,false,78.15110000
2019-09-05,PBI,-11.84000000,8,false,92.08800000
2019-09-05,NUS,-0.54000000,1,false,79.96650000
2019-09-05,NGD,3.20000000,4,false,88.83870000
2019-09-05,ATVI,0.00000000,1,false,86.67780000
2019-09-05,GPL,-45.11000000,69,true,88.88670000
2019-09-05,SSRM,-5.70000000,3,true,73.89780000
2019-09-06,DISH,-1.68000000,1,false,75.66700000
2019-09-06,BBBY,-40.63000000,87,false,83.01410000
2019-09-06,AR,0.00000000,2,true,76.67930000
2019-09-06,TCON,36.49000000,29,false,93.87760000
2019-09-06,ACMR,120.29000000,89,true,74.45150000
2019-09-06,TV,-5.00000000,2,false,78.30030000
2019-09-06,TSN,2.88000000,1,false,77.52200000
2019-09-06,HOME,22.10000000,88,false,87.97460000
2019-09-06,NFLX,8.44000000,59,true,78.51690000
2019-09-06,WIR.U,-0.44000000,1,true,81.77780000
2019-09-06,HCCI,21.46000000,88,true,81.61390000
2019-09-06,RAD,26.93000000,2,true,75.26450000
2019-09-06,APVO,-1.30000000,3,false,77.76810000
2019-09-06,KMPR,6.14000000,89,true,70.60250000
2019-09-06,AUTL,11.57000000,37,false,83.87920000
2019-09-06,ENDP,-14.78000000,2,false,70.85130000
2019-09-06,ANF,10.38000000,1,true,78.51000000
2019-09-06,BTG,-0.90000000,1,true,70.74080000
2019-09-06,WORK,22.21000000,48,false,92.68130000
2019-09-06,LOPE,-21.03000000,51,true,76.56840000
2019-09-06,RES,19.74000000,66,false,90.65630000
2019-09-06,CNX,0.49000000,5,false,78.57330000
2019-09-06,TGZ,32.89000000,85,true,76.70630000
2019-09-06,AKTS,8.58000000,88,true,72.29360000
2019-09-06,IRTC,-15.66000000,33,true,71.24800000
2019-09-06,VRA,22.54000000,30,true,77.21090000
2019-09-06,NFBK,-1.94000000,9,false,76.00350000
2019-09-06,XENT,-41.98000000,76,false,76.96120000
2019-09-06,FCEL,-5.98000000,2,false,80.56680000
2019-09-06,ZUMZ,-12.28000000,85,false,81.58000000
2019-09-06,UHS,-3.80000000,6,false,71.36480000
2019-09-06,DCO,2.57000000,1,true,76.73110000
2019-09-09,TRHC,3.45000000,3,true,89.59840000
2019-09-09,PAYS,10.98000000,71,true,100.00000000
2019-09-09,COG,1.36000000,5,false,81.04420000
2019-09-09,ISRG,6.54000000,19,true,83.30520000
2019-09-09,RGA,-1.72000000,12,false,73.66920000
2019-09-09,FTNT,41.75000000,82,true,87.56820000
2019-09-09,LABS,3.03000000,41,true,93.87760000
2019-09-09,SBGI,2.68000000,6,true,78.24640000
2019-09-09,ARWR,7.63000000,2,true,76.25610000
2019-09-09,POU,13.50000000,18,false,81.57110000
2019-09-09,DRRX,16.94000000,12,true,94.54580000
2019-09-09,FORM,-2.22000000,15,false,70.07060000
2019-09-09,ETSY,-5.03000000,87,true,84.76930000
2019-09-09,SNCR,-31.66000000,61,true,75.11770000
2019-09-09,PRVL,-28.71000000,4,false,78.31100000
2019-09-09,TV,-15.00000000,76,false,82.31290000
2019-09-09,DRH,-0.30000000,2,false,74.30950000
2019-09-09,AG,4.32000000,4,false,75.50070000
2019-09-09,SYNA,-2.88000000,1,false,87.58090000
2019-09-09,EQ,5.41000000,52,false,92.60110000
2019-09-09,CRTX,-27.99000000,9,false,71.47540000
2019-09-09,CNR,-24.75000000,26,false,95.13140000
2019-09-09,SWN,-7.56000000,72,false,89.32550000
2019-09-09,TTD,-1.32000000,5,true,89.47200000
2019-09-09,NFI,2.16000000,31,false,86.51210000
2019-09-09,AG,-0.51000000,3,false,70.13110000
2019-09-09,PBPB,-8.48000000,42,false,81.82650000
2019-09-09,ALRM,-8.67000000,55,true,79.75240000
2019-09-09,EHTH,14.69000000,53,true,88.36870000
2019-09-09,ARA,2.44000000,78,false,71.74190000
2019-09-09,CWST,5.44000000,38,true,76.21310000
2019-09-09,FLGT,-3.08000000,5,true,73.28330000
2019-09-09,KAR,19.63000000,73,false,81.01230000
2019-09-09,NEM,12.16000000,76,true,75.84550000
2019-09-10,ACRS,-77.68000000,87,false,98.20350000
2019-09-10,ARNA,-12.03000000,13,true,71.47540000
2019-09-10,DDD,-5.20000000,2,false,72.68780000
2019-09-10,INGN,-27.08000000,40,false,71.47540000
2019-09-10,NEWT,-0.88000000,1,false,71.43780000
2019-09-10,AA,-8.31000000,2,false,86.97780000
2019-09-10,PHX,0.35000000,2,false,79.11300000
2019-09-10,SAVA,2.73000000,2,false,73.79480000
2019-09-10,PSNL,29.85000000,86,false,77.52040000
2019-09-10,KNT,3.59000000,2,false,75.37910000
2019-09-10,AA,-0.72000000,68,false,77.32230000
2019-09-10,ARA,9.41000000,70,false,76.00460000
2019-09-10,GLOB,0.19000000,2,true,86.78670000
2019-09-10,STN,-0.85000000,4,false,82.56330000
2019-09-10,VEEV,-2.90000000,77,true,75.34300000
2019-09-10,TGZ,31.21000000,77,true,93.36620000
2019-09-10,OVID,-37.40000000,17,false,71.12100000
2019-09-10,DDS,14.01000000,11,false,91.35810000
2019-09-10,PTC,13.82000000,81,true,87.33850000
2019-09-10,PRTY,3.83000000,10,false,79.72170000
2019-09-10,PFSW,6.37000000,5,false,92.96000000
2019-09-10,CWH,-1.51000000,2,false,86.08890000
2019-09-10,BIDU,-11.59000000,68,false,88.99910000
2019-09-10,LNR,-3.08000000,53,false,88.07600000
2019-09-10,MOZ,1.49000000,1,true,74.28370000
2019-09-10,PTC,-0.91000000,2,true,71.67180000
2019-09-10,ADSK,24.44000000,75,true,87.89750000
2019-09-10,ADSK,4.47000000,1,true,75.19240000
2019-09-10,IMXI,20.43000000,40,true,78.48000000
2019-09-10,SPWH,5.03000000,9,false,88.07200000
2019-09-10,GOLF,-18.49000000,71,false,70.16210000
2019-09-10,MSI,-0.98000000,34,true,83.37890000
2019-09-10,NNBR,9.37000000,9,false,78.93680000
2019-09-10,ATA,17.71000000,84,true,86.63710000
2019-09-10,WING,-5.29000000,5,true,76.13650000
2019-09-10,PGTI,-6.18000000,3,false,74.00890000
2019-09-10,TPC,-7.49000000,8,false,75.55180000
2019-09-10,VTGN,19.00000000,26,true,75.97120000
2019-09-10,TITN,-12.61000000,60,true,84.12830000
2019-09-10,NXTC,41.46000000,86,true,82.98510000
2019-09-10,ICUI,-1.01000000,36,false,90.74440000
2019-09-10,KHC,1.59000000,30,false,86.11330000
2019-09-11,SY,1.90000000,1,true,76.13480000
2019-09-11,EPC,12.96000000,87,false,87.03230000
2019-09-11,MTNB,3.93000000,4,false,90.86000000
2019-09-11,TA,14.45000000,14,false,87.17930000
2019-09-11,INTC,-0.42000000,1,false,74.32200000
2019-09-11,NVGS,20.13000000,33,true,73.36730000
2019-09-11,MATX,-1.32000000,2,false,70.23060000
2019-09-11,TA,33.05000000,49,false,83.49970000
2019-09-11,OIII,0.44000000,1,false,72.86330000
2019-09-11,TSC,4.24000000,14,false,76.00860000
2019-09-11,HEROMOTOCO,11.87000000,70,false,83.18540000
2019-09-11,RIG,-4.31000000,68,false,75.10740000
2019-09-11,TILE,-29.22000000,88,false,71.95620000
2019-09-11,PSB,1.88000000,47,true,85.77970000
2019-09-11,OPCH,4.23000000,11,true,76.90580000
2019-09-11,VNRX,24.74000000,87,true,82.89590000
2019-09-11,FSLY,-13.41000000,3,true,77.76220000
2019-09-11,AXLA,40.15000000,73,false,94.04890000
2019-09-11,CONE,-11.43000000,49,true,88.91330000
2019-09-11,ASLN,-31.98000000,63,false,77.44850000
2019-09-11,ADAP,37.11000000,17,false,85.87560000
2019-09-11,LAZ,7.57000000,6,false,83.77780000
2019-09-11,XBIT,100.78000000,82,true,71.47540000
2019-09-11,IOSP,6.76000000,11,false,71.78030000
2019-09-11,ARCT,5.61000000,89,true,73.09510000
2019-09-11,RRC,-1.06000000,71,false,91.63290000
2019-09-11,STEP,-16.67000000,29,true,71.47540000
2019-09-11,CHMI,6.08000000,23,false,70.26910000
2019-09-11,BLL,0.57000000,28,true,77.97890000
2019-09-11,EBMT,29.70000000,86,true,75.28370000
2019-09-11,HQY,24.43000000,67,true,72.15850000
2019-09-11,QRTE.A,0.42000000,3,true,73.87330000
2019-09-11,ALRN,46.56000000,32,false,71.47540000
2019-09-11,AQUA,-0.60000000,1,false,79.33040000
2019-09-11,SATS,-2.69000000,27,true,77.94000000
2019-09-11,EQT,30.66000000,88,false,81.26770000
2019-09-11,SDPI,-10.26000000,31,false,93.87760000
2019-09-11,NUAN,13.77000000,22,false,81.64610000
2019-09-11,SQM,14.81000000,50,false,73.45420000
2019-09-11,VSH,-3.51000000,24,false,80.09640000
2019-09-11,CNOB,3.28000000,14,false,70.63670000
2019-09-11,MCFT,14.47000000,89,false,70.82830000
2019-09-11,WRK,12.97000000,18,false,81.94330000
2019-09-11,LXRX,-45.45000000,27,false,94.91090000
2019-09-12,CNX,5.17000000,5,false,79.45520000
2019-09-12,BC,0.06000000,2,false,80.59720000
2019-09-12,ATH,-1.28000000,2,false,70.48440000
2019-09-12,DLTH,-6.73000000,89,true,73.43950000
2019-09-12,NTB,4.22000000,11,false,71.12880000
2019-09-12,DLTH,1.33000000,1,true,74.43300000
2019-09-12,QUIK,-19.05000000,76,false,88.56740000
2019-09-12,BWA,11.54000000,19,false,89.57590000
2019-09-12,PRTK,-2.86000000,1,false,72.84000000
2019-09-12,RUN,-6.98000000,24,false,79.49900000
2019-09-12,BNAU,1.85000000,5,false,84.26220000
2019-09-12,CNDT,12.31000000,73,false,92.89420000
2019-09-12,GT,-14.80000000,62,false,87.56590000
2019-09-12,HTBK,-1.38000000,46,false,73.03990000
2019-09-12,LTRX,-8.53000000,40,true,90.40370000
2019-09-12,NTRS,11.01000000,15,false,71.37780000
2019-09-12,PBF,22.59000000,69,true,76.89510000
2019-09-12,WLDN,10.27000000,14,false,71.76690000
2019-09-12,GWPH,16.49000000,17,false,89.30720000
2019-09-12,KGC,-0.21000000,1,true,75.80030000
2019-09-12,APVO,-0.44000000,3,false,72.95690000
2019-09-12,LCII,-18.72000000,88,false,78.94920000
2019-09-12,BOOM,-0.20000000,72,true,83.66960000
2019-09-12,ATVI,-0.90000000,1,false,76.67330000
2019-09-12,OBSV,23.21000000,24,false,73.97300000
2019-09-12,WDAY,-3.16000000,63,true,80.54710000
2019-09-12,BOOM,-5.06000000,89,true,94.32060000
2019-09-12,SM1,6.25000000,44,true,92.44240000
2019-09-12,ADPT,27.44000000,48,false,95.49510000
2019-09-12,USWS,52.25000000,64,false,97.21060000
2019-09-12,NBHC,5.77000000,17,false,70.42370000
2019-09-12,SENS,10.71000000,11,false,92.40590000
2019-09-12,UNIT,5.45000000,24,false,89.14280000
2019-09-12,ALV,6.15000000,18,false,90.85990000
2019-09-12,SE,20.78000000,59,true,79.44170000
2019-09-12,APPF,-0.36000000,3,false,86.89780000
2019-09-13,SLCA,-15.43000000,1,false,70.78430000
2019-09-13,FRO,30.58000000,89,true,80.35790000
2019-09-13,MS,0.91000000,1,false,78.43330000
2019-09-13,WTRH,77.54000000,89,false,95.43380000
2019-09-13,DOW,4.63000000,12,false,87.86670000
2019-09-13,AERI,4.03000000,28,false,94.42160000
2019-09-13,NVAX,27.37000000,40,false,77.26100000
2019-09-13,OFIX,-18.58000000,35,true,70.30470000
2019-09-13,CSX,0.11000000,1,false,75.94670000
2019-09-13,ETTX,-0.69000000,3,false,75.75160000
2019-09-13,SCL,3.28000000,9,false,71.72040000
2019-09-13,MYE,3.88000000,37,false,77.05090000
2019-09-13,MOH,21.14000000,79,true,78.84200000
2019-09-13,PGM,39.34000000,75,true,89.78970000
